study.ID,ID,publication.year,data.year,exp.year,exp.length (months),disturbance,focus,technique,intervention,paradigm,hypothesis,pathway,plant.species,target.plant,measure.success,outcome,measured.factor,treatment,control,unit,Nsites,n.t,n.c,ntotalsamples,mean.t,mean.c,sd.t,sd.c,se.t,se.c,p,df,measure.dispersion,lat,long,continent,country,ecosystem,elevation (m),MAP (mm),aridity.index,potential.evaporation (mm),grazing,soil,notes
13,13.11,2014,2012,2012,3,agriculture,animal,planting,planting,active,anthropic disturbances vs natural sites,anthropogenic disturbances-lizard and invertebrate communities,"Hedysarum leave, H. scoparium, Caragana korshinskii, Astragalus adsurgens",unlisted,natural undisturbed communities,native species,invertebrate evenness,dense revegetated habitat,natural undisturbed habitat,pielou index,30,21,21,60,0.66,0.76,0.09,0.09,0.02,0.02,0.05,59,std.error,40.205,111.13,Asia,China,grassland,1036,340,,,,,
13,13.12,2014,2012,2012,3,agriculture,animal,planting,planting,active,anthropic disturbances vs natural sites,anthropogenic disturbances-lizard and invertebrate communities,"Hedysarum leave, H. scoparium, Caragana korshinskii, Astragalus adsurgens",unlisted,natural undisturbed communities,native species,invertebrate dominance,sparse degraded habitat,natural undisturbed habitat,simpson index,30,21,21,60,0.09,0.11,0.02,0.09,0.005,0.02,0.1,59,std.error,40.205,111.13,Asia,China,grassland,1036,340,,,,,
13,13.12,2014,2012,2012,3,agriculture,animal,planting,planting,active,anthropic disturbances vs natural sites,anthropogenic disturbances-lizard and invertebrate communities,"Hedysarum leave, H. scoparium, Caragana korshinskii, Astragalus adsurgens",unlisted,natural undisturbed communities,native species,invertebrate dominance,dense revegetated habitat,natural undisturbed habitat,simpson index,30,21,21,60,0.17,0.11,0.09,0.09,0.02,0.02,0.05,59,std.error,40.205,111.13,Asia,China,grassland,1036,340,,,,,
13,13.13,2014,2012,2012,3,agriculture,animal,planting,planting,active,anthropic disturbances vs natural sites,anthropogenic disturbances-lizard and invertebrate communities,"Hedysarum leave, H. scoparium, Caragana korshinskii, Astragalus adsurgens",unlisted,natural undisturbed communities,native species,invertebrate abundance,sparse degraded habitat,natural undisturbed habitat,,30,21,21,60,344.3,565.6,99.9,207.59,21.8,45.3,0.05,59,std.error,40.205,111.13,Asia,China,grassland,1036,340,,,,,
13,13.13,2014,2012,2012,3,agriculture,animal,planting,planting,active,anthropic disturbances vs natural sites,anthropogenic disturbances-lizard and invertebrate communities,"Hedysarum leave, H. scoparium, Caragana korshinskii, Astragalus adsurgens",unlisted,natural undisturbed communities,native species,invertebrate abundance,dense revegetated habitat,natural undisturbed habitat,,30,21,21,60,1020.1,565.6,41.7,207.59,9.1,45.3,0.05,59,std.error,40.205,111.13,Asia,China,grassland,1036,340,,,,,
13,13.2,2014,2012,2012,3,agriculture,animal,planting,planting,active,anthropic disturbances vs natural sites,anthropogenic disturbances-lizard and invertebrate communities,"Hedysarum leave, H. scoparium, Caragana korshinskii, Astragalus adsurgens",unlisted,natural undisturbed communities,native species,vegetation basal cover,sparse degraded habitat,natural undisturbed habitat,percent,30,60,60,240,51,54,46.48,43.53,6,5.62,0.1,239,std.error,40.205,111.13,Asia,China,grassland,1036,340,,,,,
13,13.2,2014,2012,2012,3,agriculture,animal,planting,planting,active,anthropic disturbances vs natural sites,anthropogenic disturbances-lizard and invertebrate communities,"Hedysarum leave, H. scoparium, Caragana korshinskii, Astragalus adsurgens",unlisted,natural undisturbed communities,native species,vegetation basal cover,dense revegetated habitat,natural undisturbed habitat,percent,30,60,60,240,79.5,54,21.77,43.53,2.81,5.62,0.05,239,std.error,40.205,111.13,Asia,China,grassland,1036,340,,,,,
13,13.3,2014,2012,2012,3,agriculture,animal,planting,planting,active,anthropic disturbances vs natural sites,anthropogenic disturbances-lizard and invertebrate communities,"Hedysarum leave, H. scoparium, Caragana korshinskii, Astragalus adsurgens",unlisted,natural undisturbed communities,native species,plant height,sparse degraded habitat,natural undisturbed habitat,cm,30,60,60,240,18.94,27.14,7.2,16.96,0.93,2.19,0.05,239,std.error,40.205,111.13,Asia,China,grassland,1036,340,,,,,
13,13.3,2014,2012,2012,3,agriculture,animal,planting,planting,active,anthropic disturbances vs natural sites,anthropogenic disturbances-lizard and invertebrate communities,"Hedysarum leave, H. scoparium, Caragana korshinskii, Astragalus adsurgens",unlisted,natural undisturbed communities,native species,plant height,dense revegetated habitat,natural undisturbed habitat,cm,30,60,60,240,58.45,27.14,24.48,16.96,3.16,2.19,0.05,239,std.error,40.205,111.13,Asia,China,grassland,1036,340,,,,,
13,13.4,2014,2012,2012,3,agriculture,animal,planting,planting,active,anthropic disturbances vs natural sites,anthropogenic disturbances-lizard and invertebrate communities,"Hedysarum leave, H. scoparium, Caragana korshinskii, Astragalus adsurgens",unlisted,natural undisturbed communities,native species,lizards richness,sparse degraded habitat,natural undisturbed habitat,,30,21,21,240,2.8,2.9,0.92,0.46,0.2,0.1,0.1,239,std.error,40.205,111.13,Asia,China,grassland,1036,340,,,,,
13,13.4,2014,2012,2012,3,agriculture,animal,planting,planting,active,anthropic disturbances vs natural sites,anthropogenic disturbances-lizard and invertebrate communities,"Hedysarum leave, H. scoparium, Caragana korshinskii, Astragalus adsurgens",unlisted,natural undisturbed communities,native species,lizards richness,dense revegetated habitat,natural undisturbed habitat,,30,21,21,240,3,2.9,0,0.46,0,0.1,0.1,239,std.error,40.205,111.13,Asia,China,grassland,1036,340,,,,,
13,13.5,2014,2012,2012,3,agriculture,animal,planting,planting,active,anthropic disturbances vs natural sites,anthropogenic disturbances-lizard and invertebrate communities,"Hedysarum leave, H. scoparium, Caragana korshinskii, Astragalus adsurgens",unlisted,natural undisturbed communities,native species,lizards diversity,sparse degraded habitat,natural undisturbed habitat,shannon index,30,21,21,240,0.54,0.86,0.37,0.23,0.08,0.05,0.05,239,std.error,40.205,111.13,Asia,China,grassland,1036,340,,,,,
13,13.5,2014,2012,2012,3,agriculture,animal,planting,planting,active,anthropic disturbances vs natural sites,anthropogenic disturbances-lizard and invertebrate communities,"Hedysarum leave, H. scoparium, Caragana korshinskii, Astragalus adsurgens",unlisted,natural undisturbed communities,native species,lizards diversity,dense revegetated habitat,natural undisturbed habitat,shannon index,30,21,21,240,0.66,0.86,0.23,0.23,0.05,0.05,0.05,239,std.error,40.205,111.13,Asia,China,grassland,1036,340,,,,,
13,13.6,2014,2012,2012,3,agriculture,animal,planting,planting,active,anthropic disturbances vs natural sites,anthropogenic disturbances-lizard and invertebrate communities,"Hedysarum leave, H. scoparium, Caragana korshinskii, Astragalus adsurgens",unlisted,natural undisturbed communities,native species,lizards evenness,sparse degraded habitat,natural undisturbed habitat,pielou index,30,21,21,240,0.49,0.82,0.32,0.23,0.07,0.05,0.05,239,std.error,40.205,111.13,Asia,China,grassland,1036,340,,,,,
13,13.6,2014,2012,2012,3,agriculture,animal,planting,planting,active,anthropic disturbances vs natural sites,anthropogenic disturbances-lizard and invertebrate communities,"Hedysarum leave, H. scoparium, Caragana korshinskii, Astragalus adsurgens",unlisted,natural undisturbed communities,native species,lizards evenness,dense revegetated habitat,natural undisturbed habitat,pielou index,30,21,21,240,0.6,0.82,0.18,0.23,0.04,0.05,0.05,239,std.error,40.205,111.13,Asia,China,grassland,1036,340,,,,,
13,13.7,2014,2012,2012,3,agriculture,animal,planting,planting,active,anthropic disturbances vs natural sites,anthropogenic disturbances-lizard and invertebrate communities,"Hedysarum leave, H. scoparium, Caragana korshinskii, Astragalus adsurgens",unlisted,natural undisturbed communities,native species,lizards dominance,sparse degraded habitat,natural undisturbed habitat,simpson index,30,21,21,240,0.71,0.47,0.23,0.14,0.05,0.03,0.05,239,std.error,40.205,111.13,Asia,China,grassland,1036,340,,,,,
13,13.7,2014,2012,2012,3,agriculture,animal,planting,planting,active,anthropic disturbances vs natural sites,anthropogenic disturbances-lizard and invertebrate communities,"Hedysarum leave, H. scoparium, Caragana korshinskii, Astragalus adsurgens",unlisted,natural undisturbed communities,native species,lizards dominance,dense revegetated habitat,natural undisturbed habitat,simpson index,30,21,21,240,0.64,0.47,0.14,0.14,0.03,0.03,0.05,239,std.error,40.205,111.13,Asia,China,grassland,1036,340,,,,,
13,13.8,2014,2012,2012,3,agriculture,animal,planting,planting,active,anthropic disturbances vs natural sites,anthropogenic disturbances-lizard and invertebrate communities,"Hedysarum leave, H. scoparium, Caragana korshinskii, Astragalus adsurgens",unlisted,natural undisturbed communities,native species,lizards abundance,sparse degraded habitat,natural undisturbed habitat,,30,21,21,240,42.2,28.3,20.62,12.83,4.5,2.8,0.05,239,std.error,40.205,111.13,Asia,China,grassland,1036,340,,,,,
13,13.8,2014,2012,2012,3,agriculture,animal,planting,planting,active,anthropic disturbances vs natural sites,anthropogenic disturbances-lizard and invertebrate communities,"Hedysarum leave, H. scoparium, Caragana korshinskii, Astragalus adsurgens",unlisted,natural undisturbed communities,native species,lizards abundance,dense revegetated habitat,natural undisturbed habitat,,30,21,21,240,57.9,28.3,18.79,12.83,4.1,2.8,0.05,239,std.error,40.205,111.13,Asia,China,grassland,1036,340,,,,,
13,13.9,2014,2012,2012,3,agriculture,animal,planting,planting,active,anthropic disturbances vs natural sites,anthropogenic disturbances-lizard and invertebrate communities,"Hedysarum leave, H. scoparium, Caragana korshinskii, Astragalus adsurgens",unlisted,natural undisturbed communities,native species,invertebrate richness,sparse degraded habitat,natural undisturbed habitat,,30,21,21,60,34.3,35.4,4.12,4.58,0.9,1,0.1,59,std.error,40.205,111.13,Asia,China,grassland,1036,340,,,,,
13,13.9,2014,2012,2012,3,agriculture,animal,planting,planting,active,anthropic disturbances vs natural sites,anthropogenic disturbances-lizard and invertebrate communities,"Hedysarum leave, H. scoparium, Caragana korshinskii, Astragalus adsurgens",unlisted,natural undisturbed communities,native species,invertebrate richness,dense revegetated habitat,natural undisturbed habitat,,30,21,21,60,32.3,35.4,3.67,4.58,0.8,1,0.1,59,std.error,40.205,111.13,Asia,China,grassland,1036,340,,,,,
15,15.1,2014,2007,2007,12,grazing,vegetation,rotational grazing,vegetation,passive,controlled grazing,controlled grazing-plant recovery,unreported,multiple unlisted,rest pastures,vegetation,plant cover,"controlled protected 3 years from grazing, spring 2007",no control,percent,4,12,,12,62,,8.66,,2.5,,0.1,11,std.error,33.02,10.09,Africa,Tunisia,rangeland,1340,70,,,livestock,,
15,15.1,2014,2007,2007,12,grazing,vegetation,rotational grazing,vegetation,passive,controlled grazing,controlled grazing-plant recovery,unreported,multiple unlisted,rest pastures,vegetation,plant cover,"continuous grazing, spring 2007",no control,percent,4,12,,12,32,,6.93,,2,,0.05,11,std.error,33.02,10.09,Africa,Tunisia,rangeland,1340,70,,,livestock,,
15,15.1,2014,2007,2007,12,grazing,vegetation,rotational grazing,vegetation,passive,controlled grazing,controlled grazing-plant recovery,unreported,multiple unlisted,rest pastures,vegetation,plant cover,"controlled grazing, autumn 2007",no control,percent,4,12,,12,40,,7.45,,2.15,,0.05,11,std.error,33.02,10.09,Africa,Tunisia,rangeland,1340,70,,,livestock,,
15,15.1,2014,2007,2007,12,grazing,vegetation,rotational grazing,vegetation,passive,controlled grazing,controlled grazing-plant recovery,unreported,multiple unlisted,rest pastures,vegetation,plant cover,"continuous grazing, autumn 2007",no control,percent,4,12,,12,9,,1.45,,0.42,,0.1,11,std.error,33.02,10.09,Africa,Tunisia,rangeland,1340,70,,,livestock,,
15,15.1,2014,2007,2007,12,grazing,vegetation,rotational grazing,vegetation,passive,controlled grazing,controlled grazing-plant recovery,unreported,multiple unlisted,rest pastures,vegetation,plant cover,"controlled reprotected 7 months from grazing, spring 2008",no control,percent,4,12,,12,59,,7.59,,2.19,,0.1,11,std.error,33.02,10.09,Africa,Tunisia,rangeland,1340,70,,,livestock,,
15,15.1,2014,2007,2007,12,grazing,vegetation,rotational grazing,vegetation,passive,controlled grazing,controlled grazing-plant recovery,unreported,multiple unlisted,rest pastures,vegetation,plant cover,"continuous grazing, spring 2008",no control,percent,4,12,,12,12,,4.78,,1.38,,0.1,11,std.error,33.02,10.09,Africa,Tunisia,rangeland,1340,70,,,livestock,,
15,15.2,2014,2007,2007,12,grazing,vegetation,rotational grazing,vegetation,passive,controlled grazing,controlled grazing-plant recovery,unreported,multiple unlisted,rest pastures,vegetation,perennials density,"controlled protected 3 years from grazing, spring 2007",no control,plants m-2,4,12,,12,2.4,,4.85,,1.4,,0.1,11,std.dev,33.02,10.09,Africa,Tunisia,rangeland,1340,70,,,livestock,,
15,15.2,2014,2007,2007,12,grazing,vegetation,rotational grazing,vegetation,passive,controlled grazing,controlled grazing-plant recovery,unreported,multiple unlisted,rest pastures,vegetation,perennials density,"continuous grazing, spring 2007",no control,plants m-2,4,12,,12,1.8,,0.35,,0.1,,0.05,11,std.dev,33.02,10.09,Africa,Tunisia,rangeland,1340,70,,,livestock,,
15,15.2,2014,2007,2007,12,grazing,vegetation,rotational grazing,vegetation,passive,controlled grazing,controlled grazing-plant recovery,unreported,multiple unlisted,rest pastures,vegetation,annuals density,"controlled protected 3 years from grazing, spring 2007",no control,plants m-2,4,12,,12,44.4,,64.78,,18.7,,0.05,11,std.dev,33.02,10.09,Africa,Tunisia,rangeland,1340,70,,,livestock,,
15,15.2,2014,2007,2007,12,grazing,vegetation,rotational grazing,vegetation,passive,controlled grazing,controlled grazing-plant recovery,unreported,multiple unlisted,rest pastures,vegetation,annuals density,"continuous grazing, spring 2007",no control,plants m-2,4,12,,12,11.7,,3.46,,1,,0.05,11,std.dev,33.02,10.09,Africa,Tunisia,rangeland,1340,70,,,livestock,,
15,15.2,2014,2007,2007,12,grazing,vegetation,rotational grazing,vegetation,passive,controlled grazing,controlled grazing-plant recovery,unreported,multiple unlisted,rest pastures,vegetation,perennials density,"controlled grazing, autumn 2007",no control,plants m-2,4,12,,12,1.4,,1.73,,0.5,,0.1,11,std.dev,33.02,10.09,Africa,Tunisia,rangeland,1340,70,,,livestock,,
15,15.2,2014,2007,2007,12,grazing,vegetation,rotational grazing,vegetation,passive,controlled grazing,controlled grazing-plant recovery,unreported,multiple unlisted,rest pastures,vegetation,perennials density,"continuous grazing, autumn 2007",no control,plants m-2,4,12,,12,1.1,,0.69,,0.2,,0.05,11,std.dev,33.02,10.09,Africa,Tunisia,rangeland,1340,70,,,livestock,,
15,15.3,2014,2007,2007,12,grazing,vegetation,rotational grazing,vegetation,passive,controlled grazing,controlled grazing-plant recovery,unreported,multiple unlisted,rest pastures,vegetation,annuals density,"controlled grazing, autumn 2007",no control,plants m-2,4,12,,12,0,,0,,0,,0.05,11,std.dev,33.02,10.09,Africa,Tunisia,rangeland,1340,70,,,livestock,,
15,15.3,2014,2007,2007,12,grazing,vegetation,rotational grazing,vegetation,passive,controlled grazing,controlled grazing-plant recovery,unreported,multiple unlisted,rest pastures,vegetation,annuals density,"continuous grazing, autumn 2007",no control,plants m-2,4,12,,12,0,,0,,0,,0.05,11,std.dev,33.02,10.09,Africa,Tunisia,rangeland,1340,70,,,livestock,,
15,15.3,2014,2007,2007,12,grazing,vegetation,rotational grazing,vegetation,passive,controlled grazing,controlled grazing-plant recovery,unreported,multiple unlisted,rest pastures,vegetation,perennials density,"controlled reprotected 7 months from grazing, spring 2008",no control,plants m-2,4,12,,12,2.1,,4.16,,1.2,,0.1,11,std.dev,33.02,10.09,Africa,Tunisia,rangeland,1340,70,,,livestock,,
15,15.3,2014,2007,2007,12,grazing,vegetation,rotational grazing,vegetation,passive,controlled grazing,controlled grazing-plant recovery,unreported,multiple unlisted,rest pastures,vegetation,perennials density,"continuous grazing, spring 2008",no control,plants m-2,4,12,,12,0.8,,0.69,,0.2,,0.05,11,std.dev,33.02,10.09,Africa,Tunisia,rangeland,1340,70,,,livestock,,
15,15.3,2014,2007,2007,12,grazing,vegetation,rotational grazing,vegetation,passive,controlled grazing,controlled grazing-plant recovery,unreported,multiple unlisted,rest pastures,vegetation,annuals density,"controlled reprotected 7 months from grazing, spring 2008",no control,plants m-2,4,12,,12,26.6,,46.07,,13.3,,0.05,11,std.dev,33.02,10.09,Africa,Tunisia,rangeland,1340,70,,,livestock,,
