"","study.ID","ID","publication.year","data.year","exp.year","exp.length","disturbance","focus","technique","intervention","paradigm","hypothesis","pathway","plant.species","target.plant","measure.success","outcome","measured.factor","treatment","control","unit","Nsites","n.t","n.c","ntotalsamples","mean.t","mean.c","sd.t","sd.c","se.t","se.c","p","df","measure.dispersion","lat","long","continent","country","ecosystem","elevation","MAP","MAT","aridity.index","potential.evaporation (mm)","grazing","soil","notes"
"360",78,78.2,2017,NA,NA,6,"agriculture","vegetation","germination and survival","vegetation","passive","grassland restoration phases","soil filters to germination","multiple grassland species","Narduus grasslands","Narduus grasslands","habitat","total P","eutrophic soil","no control",NA,19,9,NA,9,784.7,NA,541.2,NA,180.4,NA,0.05,8,"std.error",50.93,4.19,"Europe","Belgium","grassland",28,785,9.55,40.15,NA,NA,"biogeochemistry",NA
"361",78,78.2,2017,NA,NA,6,"agriculture","vegetation","germination and survival","vegetation","passive","grassland restoration phases","soil filters to germination","multiple grassland species","Narduus grasslands","Narduus grasslands","habitat","total P","mesotrophic soil","no control",NA,19,9,NA,9,243.48,NA,45.99,NA,15.33,NA,0.1,8,"std.error",50.93,4.19,"Europe","Belgium","grassland",28,785,9.55,40.15,NA,NA,"biogeochemistry",NA
"362",78,78.2,2017,NA,NA,6,"agriculture","vegetation","germination and survival","vegetation","passive","grassland restoration phases","soil filters to germination","multiple grassland species","Narduus grasslands","Narduus grasslands","habitat","total P","oligotrophic soil","no control",NA,19,9,NA,9,76.01,NA,93.42,NA,31.14,NA,0.1,8,"std.error",50.93,4.19,"Europe","Belgium","grassland",28,785,9.55,40.15,NA,NA,"biogeochemistry",NA
"363",78,78.3,2017,NA,NA,6,"agriculture","vegetation","germination and survival","vegetation","passive","grassland restoration phases","soil filters to germination","multiple grassland species","Narduus grasslands","Narduus grasslands","habitat","Al exchange capacity","eutrophic soil","no control",NA,19,9,NA,9,46.67,NA,37.8,NA,12.6,NA,0.1,8,"std.error",50.93,4.19,"Europe","Belgium","grassland",28,785,9.55,40.15,NA,NA,"biogeochemistry",NA
"364",78,78.3,2017,NA,NA,6,"agriculture","vegetation","germination and survival","vegetation","passive","grassland restoration phases","soil filters to germination","multiple grassland species","Narduus grasslands","Narduus grasslands","habitat","Al exchange capacity","mesotrophic soil","no control",NA,19,9,NA,9,83,NA,30.45,NA,10.15,NA,0.1,8,"std.error",50.93,4.19,"Europe","Belgium","grassland",28,785,9.55,40.15,NA,NA,"biogeochemistry",NA
"365",78,78.3,2017,NA,NA,6,"agriculture","vegetation","germination and survival","vegetation","passive","grassland restoration phases","soil filters to germination","multiple grassland species","Narduus grasslands","Narduus grasslands","habitat","Al exchange capacity","oligotrophic soil","no control",NA,19,9,NA,9,189.33,NA,90.36,NA,30.12,NA,0.05,8,"std.error",50.93,4.19,"Europe","Belgium","grassland",28,785,9.55,40.15,NA,NA,"biogeochemistry",NA
"366",78,78.4,2017,NA,NA,6,"agriculture","vegetation","germination and survival","vegetation","passive","grassland restoration phases","soil filters to germination","multiple grassland species","Narduus grasslands","Narduus grasslands","habitat","ph","eutrophic soil","no control",NA,19,9,NA,9,4.6,NA,0.42,NA,0.14,NA,0.1,8,"std.error",50.93,4.19,"Europe","Belgium","grassland",28,785,9.55,40.15,NA,NA,"biogeochemistry",NA
"367",78,78.4,2017,NA,NA,6,"agriculture","vegetation","germination and survival","vegetation","passive","grassland restoration phases","soil filters to germination","multiple grassland species","Narduus grasslands","Narduus grasslands","habitat","ph","mesotrophic soil","no control",NA,19,9,NA,9,4.37,NA,0.24,NA,0.08,NA,0.1,8,"std.error",50.93,4.19,"Europe","Belgium","grassland",28,785,9.55,40.15,NA,NA,"biogeochemistry",NA
"368",78,78.4,2017,NA,NA,6,"agriculture","vegetation","germination and survival","vegetation","passive","grassland restoration phases","soil filters to germination","multiple grassland species","Narduus grasslands","Narduus grasslands","habitat","ph","oligotrophic soil","no control",NA,19,9,NA,9,3.77,NA,0.06,NA,0.02,NA,0.05,8,"std.error",50.93,4.19,"Europe","Belgium","grassland",28,785,9.55,40.15,NA,NA,"biogeochemistry",NA
"369",78,78.5,2017,NA,NA,6,"agriculture","vegetation","germination and survival","vegetation","passive","grassland restoration phases","soil filters to germination","multiple grassland species","Narduus grasslands","Narduus grasslands","habitat","ammonium","eutrophic soil","no control",NA,19,9,NA,9,4.12,NA,4.26,NA,1.42,NA,0.1,8,"std.error",50.93,4.19,"Europe","Belgium","grassland",28,785,9.55,40.15,NA,NA,"biogeochemistry",NA
"370",78,78.5,2017,NA,NA,6,"agriculture","vegetation","germination and survival","vegetation","passive","grassland restoration phases","soil filters to germination","multiple grassland species","Narduus grasslands","Narduus grasslands","habitat","ammonium","mesotrophic soil","no control",NA,19,9,NA,9,1.78,NA,1.53,NA,0.51,NA,0.1,8,"std.error",50.93,4.19,"Europe","Belgium","grassland",28,785,9.55,40.15,NA,NA,"biogeochemistry",NA
"371",78,78.5,2017,NA,NA,6,"agriculture","vegetation","germination and survival","vegetation","passive","grassland restoration phases","soil filters to germination","multiple grassland species","Narduus grasslands","Narduus grasslands","habitat","ammonium","oligotrophic soil","no control",NA,19,9,NA,9,12.05,NA,20.31,NA,6.77,NA,0.1,8,"std.error",50.93,4.19,"Europe","Belgium","grassland",28,785,9.55,40.15,NA,NA,"biogeochemistry",NA
"372",78,78.6,2017,NA,NA,6,"agriculture","vegetation","germination and survival","vegetation","passive","grassland restoration phases","soil filters to germination","multiple grassland species","Narduus grasslands","Narduus grasslands","habitat","nitrate","eutrophic soil","no control",NA,19,9,NA,9,0.22,NA,0.39,NA,0.13,NA,0.1,8,"std.error",50.93,4.19,"Europe","Belgium","grassland",28,785,9.55,40.15,NA,NA,"biogeochemistry",NA
"373",78,78.6,2017,NA,NA,6,"agriculture","vegetation","germination and survival","vegetation","passive","grassland restoration phases","soil filters to germination","multiple grassland species","Narduus grasslands","Narduus grasslands","habitat","nitrate","mesotrophic soil","no control",NA,19,9,NA,9,0.07,NA,0.001,NA,0,NA,0.1,8,"std.error",50.93,4.19,"Europe","Belgium","grassland",28,785,9.55,40.15,NA,NA,"biogeochemistry",NA
"374",78,78.6,2017,NA,NA,6,"agriculture","vegetation","germination and survival","vegetation","passive","grassland restoration phases","soil filters to germination","multiple grassland species","Narduus grasslands","Narduus grasslands","habitat","nitrate","oligotrophic soil","no control",NA,19,9,NA,9,3.16,NA,8.04,NA,2.68,NA,0.1,8,"std.error",50.93,4.19,"Europe","Belgium","grassland",28,785,9.55,40.15,NA,NA,"biogeochemistry",NA
"375",78,78.7,2017,NA,NA,6,"agriculture","vegetation","germination and survival","vegetation","passive","grassland restoration phases","soil filters to germination","multiple grassland species","Narduus grasslands","Narduus grasslands","habitat","C N ratio","eutrophic soil","no control",NA,19,9,NA,9,10.49,NA,2.22,NA,0.74,NA,0.1,8,"std.error",50.93,4.19,"Europe","Belgium","grassland",28,785,9.55,40.15,NA,NA,"biogeochemistry",NA
"376",78,78.7,2017,NA,NA,6,"agriculture","vegetation","germination and survival","vegetation","passive","grassland restoration phases","soil filters to germination","multiple grassland species","Narduus grasslands","Narduus grasslands","habitat","C N ratio","mesotrophic soil","no control",NA,19,9,NA,9,11.96,NA,2.85,NA,0.95,NA,0.1,8,"std.error",50.93,4.19,"Europe","Belgium","grassland",28,785,9.55,40.15,NA,NA,"biogeochemistry",NA
"377",78,78.7,2017,NA,NA,6,"agriculture","vegetation","germination and survival","vegetation","passive","grassland restoration phases","soil filters to germination","multiple grassland species","Narduus grasslands","Narduus grasslands","habitat","C N ratio","oligotrophic soil","no control",NA,19,9,NA,9,9.94,NA,1.08,NA,0.36,NA,0.1,8,"std.error",50.93,4.19,"Europe","Belgium","grassland",28,785,9.55,40.15,NA,NA,"biogeochemistry",NA
"378",78,78.8,2017,NA,NA,6,"agriculture","vegetation","germination and survival","vegetation","passive","grassland restoration phases","soil filters to germination","multiple grassland species","Narduus grasslands","Narduus grasslands","habitat","bacteria concentrations","eutrophic soil","no control",NA,19,9,NA,9,88.18,NA,1.2,NA,0.4,NA,0.1,8,"std.error",50.93,4.19,"Europe","Belgium","grassland",28,785,9.55,40.15,NA,NA,"biogeochemistry",NA
"379",78,78.8,2017,NA,NA,6,"agriculture","vegetation","germination and survival","vegetation","passive","grassland restoration phases","soil filters to germination","multiple grassland species","Narduus grasslands","Narduus grasslands","habitat","bacteria concentrations","mesotrophic soil","no control",NA,19,9,NA,9,85.91,NA,3.3,NA,1.1,NA,0.1,8,"std.error",50.93,4.19,"Europe","Belgium","grassland",28,785,9.55,40.15,NA,NA,"biogeochemistry",NA
"380",78,78.8,2017,NA,NA,6,"agriculture","vegetation","germination and survival","vegetation","passive","grassland restoration phases","soil filters to germination","multiple grassland species","Narduus grasslands","Narduus grasslands","habitat","bacteria concentrations","oligotrophic soil","no control",NA,19,9,NA,9,84.85,NA,3.6,NA,1.2,NA,0.1,8,"std.error",50.93,4.19,"Europe","Belgium","grassland",28,785,9.55,40.15,NA,NA,"biogeochemistry",NA
"381",78,78.9,2017,NA,NA,6,"agriculture","vegetation","germination and survival","vegetation","passive","grassland restoration phases","soil filters to germination","multiple grassland species","Narduus grasslands","Narduus grasslands","habitat","fungal concentration","eutrophic soil","no control",NA,19,9,NA,9,6.35,NA,0.45,NA,0.15,NA,0.05,8,"std.error",50.93,4.19,"Europe","Belgium","grassland",28,785,9.55,40.15,NA,NA,"biogeochemistry",NA
"382",78,78.9,2017,NA,NA,6,"agriculture","vegetation","germination and survival","vegetation","passive","grassland restoration phases","soil filters to germination","multiple grassland species","Narduus grasslands","Narduus grasslands","habitat","fungal concentration","mesotrophic soil","no control",NA,19,9,NA,9,8.71,NA,2.52,NA,0.84,NA,0.05,8,"std.error",50.93,4.19,"Europe","Belgium","grassland",28,785,9.55,40.15,NA,NA,"biogeochemistry",NA
"383",78,78.9,2017,NA,NA,6,"agriculture","vegetation","germination and survival","vegetation","passive","grassland restoration phases","soil filters to germination","multiple grassland species","Narduus grasslands","Narduus grasslands","habitat","fungal concentration","oligotrophic soil","no control",NA,19,9,NA,9,11.49,NA,2.25,NA,0.75,NA,0.05,8,"std.error",50.93,4.19,"Europe","Belgium","grassland",28,785,9.55,40.15,NA,NA,"biogeochemistry",NA
"384",82,82.1,2017,2011,2011,60,"agriculture","soil","soil carbon and enzyme","soil","passive","soil labile carbon and enzymes recovery","land uses-soil labile carbon and enzyme","unreported","unreported","soil carbon and enzyme of grasslands","soil","soil organic carbon","corn cropland, 0-10 cm","no control","gC kg-1",1,4,NA,20,8.1,NA,1.44,NA,0.72,NA,0.1,19,"std.error",44.55,123.51,"Asia","China","agriculture",145,427,5.9,26.86,1600,NA,"C, enzyme activities",NA
"385",82,82.1,2017,2011,2011,60,"agriculture","soil","soil carbon and enzyme","soil","passive","soil labile carbon and enzymes recovery","land uses-soil labile carbon and enzyme","unreported","unreported","soil carbon and enzyme of grasslands","soil","soil organic carbon","alfalfa grassland, 0-10 cm","no control","gC kg-1",1,4,NA,20,10.35,NA,0.56,NA,0.28,NA,0.1,19,"std.error",44.55,123.51,"Asia","China","agriculture",145,427,5.9,26.86,1600,NA,"C, enzyme activities",NA
"386",82,82.1,2017,2011,2011,60,"agriculture","soil","soil carbon and enzyme","soil","passive","soil labile carbon and enzymes recovery","land uses-soil labile carbon and enzyme","unreported","unreported","soil carbon and enzyme of grasslands","soil","soil organic carbon","Lyemus chinensis grassland for mowing, 0-10 cm","no control","gC kg-1",1,4,NA,20,10.1,NA,1.96,NA,0.98,NA,0.1,19,"std.error",44.55,123.51,"Asia","China","agriculture",145,427,5.9,26.86,1600,NA,"C, enzyme activities",NA
"387",82,82.1,2017,2011,2011,60,"agriculture","soil","soil carbon and enzyme","soil","passive","soil labile carbon and enzymes recovery","land uses-soil labile carbon and enzyme","unreported","unreported","soil carbon and enzyme of grasslands","soil","soil organic carbon","Lyemus chinensis grassland, 0-10 cm","no control","gC kg-1",1,4,NA,20,10.53,NA,1.74,NA,0.87,NA,0.1,19,"std.error",44.55,123.51,"Asia","China","agriculture",145,427,5.9,26.86,1600,NA,"C, enzyme activities",NA
"388",82,82.1,2017,2011,2011,60,"agriculture","soil","soil carbon and enzyme","soil","passive","soil labile carbon and enzymes recovery","land uses-soil labile carbon and enzyme","unreported","unreported","soil carbon and enzyme of grasslands","soil","soil organic carbon","restored grassland, 0-10 cm","no control","gC kg-1",1,4,NA,20,11.16,NA,3.06,NA,1.53,NA,0.05,19,"std.error",44.55,123.51,"Asia","China","agriculture",145,427,5.9,26.86,1600,NA,"C, enzyme activities",NA
"389",82,82.1,2017,2011,2011,60,"agriculture","soil","soil carbon and enzyme","soil","passive","soil labile carbon and enzymes recovery","land uses-soil labile carbon and enzyme","unreported","unreported","soil carbon and enzyme of grasslands","soil","soil organic carbon","corn cropland, 10-20 cm","no control","gC kg-1",1,4,NA,20,4.31,NA,0.46,NA,0.23,NA,0.1,19,"std.error",44.55,123.51,"Asia","China","agriculture",145,427,5.9,26.86,1600,NA,"C, enzyme activities",NA
"390",82,82.1,2017,2011,2011,60,"agriculture","soil","soil carbon and enzyme","soil","passive","soil labile carbon and enzymes recovery","land uses-soil labile carbon and enzyme","unreported","unreported","soil carbon and enzyme of grasslands","soil","soil organic carbon","alfalfa grassland, 10-20 cm","no control","gC kg-1",1,4,NA,20,7.12,NA,0.9,NA,0.45,NA,0.05,19,"std.error",44.55,123.51,"Asia","China","agriculture",145,427,5.9,26.86,1600,NA,"C, enzyme activities",NA
"391",82,82.1,2017,2011,2011,60,"agriculture","soil","soil carbon and enzyme","soil","passive","soil labile carbon and enzymes recovery","land uses-soil labile carbon and enzyme","unreported","unreported","soil carbon and enzyme of grasslands","soil","soil organic carbon","Lyemus chinensis grassland for mowing, 10-20 cm","no control","gC kg-1",1,4,NA,20,6.14,NA,0.56,NA,0.28,NA,0.1,19,"std.error",44.55,123.51,"Asia","China","agriculture",145,427,5.9,26.86,1600,NA,"C, enzyme activities",NA
"392",82,82.1,2017,2011,2011,60,"agriculture","soil","soil carbon and enzyme","soil","passive","soil labile carbon and enzymes recovery","land uses-soil labile carbon and enzyme","unreported","unreported","soil carbon and enzyme of grasslands","soil","soil organic carbon","Lyemus chinensis grassland, 10-20 cm","no control","gC kg-1",1,4,NA,20,7.05,NA,1.26,NA,0.63,NA,0.05,19,"std.error",44.55,123.51,"Asia","China","agriculture",145,427,5.9,26.86,1600,NA,"C, enzyme activities",NA
"393",82,82.1,2017,2011,2011,60,"agriculture","soil","soil carbon and enzyme","soil","passive","soil labile carbon and enzymes recovery","land uses-soil labile carbon and enzyme","unreported","unreported","soil carbon and enzyme of grasslands","soil","soil organic carbon","restored grassland, 10-20 cm","no control","gC kg-1",1,4,NA,20,7.47,NA,2.18,NA,1.09,NA,0.05,19,"std.error",44.55,123.51,"Asia","China","agriculture",145,427,5.9,26.86,1600,NA,"C, enzyme activities",NA
"394",82,82.2,2017,2011,2011,60,"agriculture","soil","soil carbon and enzyme","soil","passive","soil labile carbon and enzymes recovery","land uses-soil labile carbon and enzyme","unreported","unreported","soil carbon and enzyme of grasslands","soil","oxidizable labile carbon","corn cropland, 0-10 cm","no control","g kg-1",1,4,NA,20,5.39,NA,1.1,NA,0.55,NA,0.05,19,"std.error",44.55,123.51,"Asia","China","agriculture",145,427,5.9,26.86,1600,NA,"C, enzyme activities",NA
